year,constructed_district,matched_via,centroid_distance_km,nearest_dist_m,official_index,centroid_constructed_wkt,centroid_official_wkt
1891,Huntingdon,within,8.73525967904911,,471,POINT (511875.172188 287710.308124),POINT (503404.410664 289843.606244)
1891,Keighley (1837-1946),within,8.360420023016985,,30,POINT (401511.346038 430002.604454),POINT (406430.154421 423242.282935)
1891,Keighley (1974 onw),within,8.360420023016985,,30,POINT (401511.346038 430002.604454),POINT (406430.154421 423242.282935)
1891,Kendal (1837-1937),within,3.8298852249661026,,10,POINT (351816.474086 496602.882122),POINT (349376.837047 493650.562365)
1891,Kendal (1974 onw),within,3.8298852249661026,,10,POINT (351816.474086 496602.882122),POINT (349376.837047 493650.562365)
1891,Kettering,within,9.7891844704401,,177,POINT (485516.818286 323853.918928),POINT (476146.274634 321021.77411)
1891,Keynsham,within,0.942874630496861,,205,POINT (373211.811949 181197.749951),POINT (374145.422432 181065.901421)
1891,Kidderminster,within,7.716310830936443,,102,POINT (385148.468785 270139.144053),POINT (389475.385415 263750.149976)
1891,Kings Lynn,within,5.631231871689856,,93,POINT (566066.027724 261163.470959),POINT (562942.792119 265849.212282)
1891,Kings Norton (1913-1924),within,3.626133989027639,,81,POINT (408312.508243 280083.015551),POINT (404758.798874 279361.907079)
1891,Kings Norton (to 1912),within,3.626133989027639,,81,POINT (408312.508243 280083.015551),POINT (404758.798874 279361.907079)
1891,Kingsbridge,within,0.8679808424014668,,400,POINT (274954.934607 45368.849927),POINT (274158.265086 45713.390807)
1891,Kingsclere (1837-1932),within,1.1075534528330662,,330,POINT (449252.864708 159579.980782),POINT (449694.727846 158564.386563)
1891,Kingston,within,0.7748962198829523,,623,POINT (517808.906495 168990.976986),POINT (517883.492518 168219.67868)
1891,Knaresborough,within,3.227901198766518,,353,POINT (431628.974501 454196.559023),POINT (431145.489386 457388.04587)
1891,Knighton,within,2.1451316254677475,,86,POINT (322044.032798 273688.762274),POINT (319973.410553 274249.220309)
1891,Lampeter,within,8.81396458447866,,106,POINT (255244.914059 254373.967814),POINT (246952.700132 257361.468421)
1891,Lancaster,within,8.985063060060687,,348,POINT (350327.902389 466332.269805),POINT (359264.351007 467265.674478)
1891,Langport,within,6.173456846240186,,340,POINT (361008.600056 135515.316394),POINT (363138.773399 141309.617987)
1891,Launceston,within,2.720415764136794,,598,POINT (226701.905338 84418.629693),POINT (229418.680453 84559.324047)
1891,Ledbury,within,3.3380969506058262,,132,POINT (368688.080767 243071.510024),POINT (367970.268904 239811.504291)
1891,Leeds (1837-1929),within,2.303555730896737,,328,POINT (581971.73296 153123.32241),POINT (584260.434236 153384.503327)
1891,Leeds (1939 onw),within,2.303555730896737,,328,POINT (581971.73296 153123.32241),POINT (584260.434236 153384.503327)
1891,Leek,within,4.53758798656655,,505,POINT (399660.491549 392694.141032),POINT (403925.339883 391144.698093)
1891,Leicester (1837-1974),within,5.709973596165732,,585,POINT (380666.418603 126316.137183),POINT (384109.563998 121761.079746)
1891,Leigh,within,7.210785147527348,,32,POINT (359130.766195 411921.336228),POINT (356984.180995 418805.201017)
1891,Leighton Buzzard,within,1.718508544329522,,317,POINT (466553.681915 205604.187489),POINT (467821.184478 204443.709627)
1891,Leominster,within,7.775108198298261,,79,POINT (353325.40312 285596.911849),POINT (350118.654015 278513.899237)
1891,Lexden,within,3.766243762363444,,237,POINT (596239.62162 224328.332842),POINT (599899.309298 225217.871025)
1891,Leyburn,within,5.737905534563859,,417,POINT (405594.665239 485444.565171),POINT (411022.751623 487304.521657)
1891,Lichfield,within,5.717403689935412,,169,POINT (414759.573588 329808.661651),POINT (409601.218926 332274.443908)
1891,Lincoln,within,6.290845074061707,,595,POINT (255901.817148 90652.288802),POINT (258722.430558 96275.354846)
1891,Linton,within,8.200092364763469,,475,POINT (551642.396498 244806.105237),POINT (554172.869406 237006.219235)
1891,Liskeard,within,0.8200192791200976,,600,POINT (224415.135212 64620.478248),POINT (223759.197202 64128.36348)
1891,Llandilofawr,within,2.9131628930163256,,476,POINT (258864.085767 224397.744869),POINT (261547.888595 223264.731002)
1891,Llandovery,within,8.524468945315549,,99,POINT (271695.664324 253016.306757),POINT (271140.223815 261522.660655)
1891,Llanelly (to 1974),within,9.041285080452315,,487,POINT (260666.274086 206759.470727),POINT (263998.495322 198354.642499)
1891,Llanfyllin,within,9.366066640940607,,173,POINT (301755.691299 323915.461013),POINT (308459.29341 317374.442509)
1891,Llanrwst,within,3.869958032267532,,523,POINT (278164.847103 352856.705761),POINT (280298.553371 356085.308048)
1891,Loddon,within,8.886905187627146,,41,POINT (580961.03925 296209.341441),POINT (582883.136095 304885.897643)
1891,London City,within,0.17212269354211499,,548,POINT (532607.845587 181088.054236),POINT (532532.079393 181242.604246)
1891,Longtown,within,3.26866282883497,,49,POINT (345452.637472 570491.302959),POINT (347058.841595 573338.10204)
1891,Loughborough,within,1.2550213044216219,,426,POINT (453905.65138 323610.349327),POINT (454010.338188 322359.701836)
1891,Ludlow,within,12.582982491306677,,79,POINT (342557.169097 268456.295436),POINT (350118.654015 278513.899237)
1891,Luton,within,2.6070674245284136,,478,POINT (503977.406393 220586.463335),POINT (505961.264895 222277.943751)
1891,Lutterworth,within,2.3081998450430743,,90,POINT (449013.195076 275738.912907),POINT (449231.321452 273441.042717)
1891,Lymington,within,5.109077073406855,,379,POINT (432252.517113 102664.884114),POINT (429369.923813 98446.670699)
1891,Macclesfield,within,3.2306119099538786,,148,POINT (391764.185275 370941.187421),POINT (391649.068733 374169.747703)
1891,Machynlleth,within,2.283946997825622,,194,POINT (280074.950233 302071.066942),POINT (278317.794813 300612.019746)
1891,Madeley,within,0.5528760458247718,,187,POINT (362730.937968 315298.609109),POINT (363270.306012 315177.142919)
1891,Maidstone,within,9.913084059309366,,329,POINT (557162.221339 158364.770869),POINT (550139.784627 151368.013177)
1891,Maldon (1837-1972),within,12.262582039201046,,246,POINT (580714.930275 198427.268572),POINT (570984.448632 205889.751086)
1891,Maldon (1974 onw),within,12.262582039201046,,246,POINT (580714.930275 198427.268572),POINT (570984.448632 205889.751086)
1891,Malling,within,6.395995810199797,,550,POINT (558816.02868 165775.965503),POINT (554651.847692 170630.690943)
1891,Malmesbury,within,4.3985597067904845,,253,POINT (401841.697971 207165.641295),POINT (403471.484121 203080.164016)
1891,Malton,within,3.3686284773489645,,21,POINT (478429.383325 448701.63272),POINT (481743.629359 449304.485139)
1891,Mansfield,within,4.559334091536814,,55,POINT (448013.181061 364913.115344),POINT (451623.404437 362128.548137)
1891,Market Bosworth,within,5.762292443399056,,527,POINT (431008.183449 343669.213154),POINT (434804.283919 348004.37583)
1891,Market Drayton,within,3.5185138137290677,,167,POINT (368194.714284 336269.053148),POINT (367787.867157 332774.140434)
1891,Market Harborough,within,7.22438955945992,,195,POINT (467027.262672 296747.299305),POINT (471159.516368 302673.198721)
1891,Marlborough,within,2.914850342742977,,614,POINT (418157.358603 172132.221437),POINT (415517.985204 170895.265261)
1891,Martley (from 1934),within,9.058645587059143,,184,POINT (372598.205274 268213.443846),POINT (376625.699517 260099.36041)
1891,Martley (to 1913),within,9.058645587059143,,184,POINT (372598.205274 268213.443846),POINT (376625.699517 260099.36041)
1891,Medway (1837-1941),within,8.868619245078238,,629,POINT (461941.907779 160385.681206),POINT (463288.987524 151619.964837)
1891,Medway (1998 onw),within,8.868619245078238,,629,POINT (461941.907779 160385.681206),POINT (463288.987524 151619.964837)
1891,Melksham,within,3.3713326201160285,,324,POINT (390862.337385 165595.203994),POINT (390491.435156 162244.33617)
1891,Melton Mowbray,within,2.1645381105664367,,195,POINT (473323.099624 302608.912411),POINT (471159.516368 302673.198721)
1891,Melton Mowbray (1997 onw),within,2.1645381105664367,,195,POINT (473323.099624 302608.912411),POINT (471159.516368 302673.198721)
1891,Mere,within,4.634159002833282,,627,POINT (380742.206731 166205.513366),POINT (383255.818185 162312.290136)
1891,Meriden,within,2.206866608884467,,450,POINT (424168.13546 287279.210821),POINT (423415.485985 285204.655688)
1891,Merthyr Tydfil,within,4.970588464809246,,252,POINT (298698.270878 206460.90262),POINT (303391.942809 204824.995078)
1891,Milton,within,3.1587099898133713,,624,POINT (532030.527067 167769.882686),POINT (531356.211931 164683.987695)
1891,Mitford,within,6.82576083009245,,41,POINT (589127.164796 307643.272571),POINT (582883.136095 304885.897643)
1891,Monmouth (1837-1939),within,1.4715821960247977,,241,POINT (350508.138453 211168.374008),POINT (349384.922881 212119.132094)
1891,Morpeth,within,3.4390535119401293,,48,POINT (416873.902182 586940.715324),POINT (418578.187857 589927.770629)
1891,Nantwich,within,4.572696724069502,,153,POINT (368902.450902 371719.293779),POINT (364719.287048 369872.486941)
1891,Narberth,within,8.338299612890125,,477,POINT (216135.058423 225701.251632),POINT (213171.821521 217907.249612)
1891,Neath (1837-1970),within,0.5567977099056332,,482,POINT (283771.64035 200561.415661),POINT (283227.87287 200441.663342)
1891,Neath (1974 onw),within,0.5567977099056332,,482,POINT (283771.64035 200561.415661),POINT (283227.87287 200441.663342)
1891,New Forest,within,5.763349903885297,,590,POINT (435613.921752 113526.543922),POINT (434802.590673 107820.587035)
1891,Newark,within,7.720607450671272,,520,POINT (480453.205799 349001.130074),POINT (486433.708969 353883.891716)
1891,Newbury,within,1.8941107597625984,,202,POINT (446141.882478 184834.799205),POINT (444396.057281 184100.122436)
1891,Newcastle in Emlyn,within,6.941839488927111,,106,POINT (240532.441433 254721.503699),POINT (246952.700132 257361.468421)
1891,Newcastle under Lyme,within,10.124285867065142,,533,POINT (376779.033198 335375.401345),POINT (386882.444066 334725.591253)
1891,Newcastle upon Tyne,within,4.966752845758072,,48,POINT (414091.692046 592058.495662),POINT (418578.187857 589927.770629)
1891,Newent,within,6.429635365752275,,225,POINT (374412.824396 233698.267535),POINT (372887.152942 227452.26581)
1891,Newmarket (1938-1989),within,7.520341061534428,,100,POINT (539104.225395 264803.635714),POINT (545559.024125 260944.736515)
1891,Newmarket (to 1938),within,7.520341061534428,,100,POINT (539104.225395 264803.635714),POINT (545559.024125 260944.736515)
1891,Newport M,within,2.7213000095271513,,262,POINT (333532.549808 203112.971339),POINT (331971.208436 200884.14051)
1891,Newport Pagnell,within,6.44372522408796,,129,POINT (478972.776135 249218.956557),POINT (476382.92775 243318.593847)
1891,Newport S,within,8.984463940950025,,189,POINT (390661.468843 319168.810846),POINT (393011.600221 310497.163089)
1891,Newton Abbot,within,0.8176974335543797,,389,POINT (280905.653036 76394.565192),POINT (281272.863522 75663.958901)
1891,Newtown,within,8.393635052362773,,67,POINT (293483.650326 284584.534562),POINT (300010.719699 289861.889467)
1891,Northallerton,within,11.557866650433835,,56,POINT (439980.097493 473871.434893),POINT (428486.694877 472652.427996)
1891,Northampton (1837-1923),within,2.93414608567904,,129,POINT (477415.261833 246065.137055),POINT (476382.92775 243318.593847)
1891,Northampton (1936 onw),within,2.93414608567904,,129,POINT (477415.261833 246065.137055),POINT (476382.92775 243318.593847)
1891,Northleach,within,5.091600120656976,,253,POINT (406574.005618 207117.335322),POINT (403471.484121 203080.164016)
1891,Northwich,within,9.356502306786544,,153,POINT (372241.913094 364308.834112),POINT (364719.287048 369872.486941)
1891,Nottingham,within,4.195948014897554,,460,POINT (487732.453792 269708.8016),POINT (490112.004075 266252.832822)
1891,Nuneaton,within,5.1814868446955415,,442,POINT (428250.50491 303391.308508),POINT (429775.91965 298439.448676)
1891,Oakham,within,2.3413794582484684,,431,POINT (487864.757589 312727.840805),POINT (488743.737683 310557.713675)
1891,Okehampton,within,1.694418205893143,,595,POINT (260348.266561 96752.544904),POINT (258722.430558 96275.354846)
1891,Oldham,within,8.317734929849628,,233,POINT (458262.385804 337834.475453),POINT (453494.92065 344650.338595)
1891,Ongar,within,9.823355588706683,,254,POINT (539617.183179 195374.802623),POINT (544969.936889 203611.691765)
1891,Ormskirk,within,0.20440450822346176,,33,POINT (339479.287502 411630.002079),POINT (339380.08931 411808.722313)
1891,Orsett,within,0.6535932686542837,,208,POINT (563873.304078 181576.482906),POINT (564525.679322 181616.366504)
1891,Oswestry,within,7.683227447312407,,171,POINT (332358.528778 322119.082514),POINT (328507.513482 328767.515804)
1891,Oundle,within,0.44998964621273074,,444,POINT (487289.937777 298033.423343),POINT (487409.402722 297599.581426)
1891,Oxford,within,15.880697806198423,,133,POINT (314696.66433 227027.964111),POINT (298838.893059 227880.989982)
1891,Pateley Bridge,within,0.1762522296911413,,349,POINT (413730.994456 466485.248395),POINT (413798.787573 466647.941178)
1891,Patrington,within,7.1143042525599185,,29,POINT (525231.736359 430759.622735),POINT (528585.675604 424485.515903)
1891,Penrith,within,1.7668771320803363,,1,POINT (350916.38804 534749.138202),POINT (349451.992052 535737.773216)
1891,Penzance,within,0.14477570873011605,,602,POINT (145618.001073 31857.243376),POINT (145475.244711 31833.147169)
1891,Pershore,within,4.959499044315754,,83,POINT (413526.87605 272138.69759),POINT (415223.228741 276799.064348)
1891,Peterborough,within,9.52890188430101,,434,POINT (510958.312916 300645.135262),POINT (520482.904035 300931.727552)
1891,Petersfield,within,9.671484434791033,,631,POINT (472454.566252 146686.539448),POINT (477962.290499 154636.544781)
1891,Pewsey,within,6.266366361037611,,566,POINT (427262.06949 174612.615998),POINT (431276.242706 169800.780511)
1891,Pickering,within,6.464297721133066,,416,POINT (474516.636912 486433.318107),POINT (480464.663193 488964.746239)
1891,Plymouth,within,4.663303763065258,,193,POINT (327002.479146 297223.423844),POINT (324448.14439 301124.933288)
1891,Plympton St Mary,within,1.7221172583177542,,394,POINT (257575.090504 58157.286901),POINT (256192.095432 57131.122935)
1891,Pocklington (1837-1937),within,10.931511342722391,,21,POINT (472691.922744 455433.477518),POINT (481743.629359 449304.485139)
1891,Pocklington (1974 onw),within,10.931511342722391,,21,POINT (472691.922744 455433.477518),POINT (481743.629359 449304.485139)
1891,Pontefract,within,5.168376887285563,,353,POINT (434298.135637 453292.567721),POINT (431145.489386 457388.04587)
1891,Pontypool,within,1.3220706283580288,,262,POINT (333227.929112 201294.657123),POINT (331971.208436 200884.14051)
1891,Poole (1959 onw),within,0.808759971198389,,597,POINT (400970.779055 93598.417844),POINT (400978.397242 94407.141935)
1891,Poole (to 1958),within,0.808759971198389,,597,POINT (400970.779055 93598.417844),POINT (400978.397242 94407.141935)
1891,Portsea Island (1837-1900),within,2.3133739890552087,,383,POINT (466950.690897 102136.580652),POINT (465260.475948 100557.064066)
1891,Potterspury,within,3.3322999596066856,,98,POINT (461540.246027 260605.638482),POINT (458341.805112 261540.624435)
1891,Prescot,within,5.214523918423069,,516,POINT (355991.985211 384473.119757),POINT (356743.871643 379313.088121)
1891,Preston,within,6.802950755253545,,16,POINT (375572.664759 474023.896839),POINT (380077.496275 468926.188335)
1891,Pwllheli (to 1937),within,1.2021329818525563,,162,POINT (233294.768127 335314.023329),POINT (232325.404849 336024.979404)
1891,Reading (1837-1974),within,5.3215730297960295,,358,POINT (452458.676182 438535.877463),POINT (447218.958539 437606.093332)
1891,Redruth (to 1974),within,0.043049707785404234,,601,POINT (166585.403794 40288.855735),POINT (166545.565485 40305.170958)
1891,Reeth,within,5.318295067065023,,11,POINT (399841.065867 502542.052758),POINT (394711.65391 501137.276838)
1891,Reigate,within,0.822058230484414,,209,POINT (486836.195071 180296.490677),POINT (486384.382283 179609.726569)
1891,Rhayader,within,11.474814555619764,,95,POINT (306645.300223 262478.739968),POINT (296434.344749 267713.981834)
1891,Richmond Sry,within,0.11570558218265943,,618,POINT (519774.786276 175241.894783),POINT (519679.858298 175308.049608)
1891,Richmond Yk,within,11.293774990375638,,417,POINT (420726.620377 493082.435184),POINT (411022.751623 487304.521657)
1891,Ringwood (to 1932),within,4.057836990724114,,273,POINT (414927.930744 188435.943532),POINT (418113.582218 185922.446818)
1891,Ripon,within,4.255791728816027,,56,POINT (424242.843594 472333.853786),POINT (428486.694877 472652.427996)
1891,Risbridge,within,4.6182446105769515,,116,POINT (571916.2359 243601.40941),POINT (571357.623069 248185.745238)
1891,Rochdale,within,7.447295559230662,,507,POINT (408961.245282 389658.59785),POINT (410591.15127 382391.850461)
1891,Rochford,within,8.664839683866607,,246,POINT (569579.716862 197339.536153),POINT (570984.448632 205889.751086)
1891,Romford,within,8.970419675782628,,270,POINT (557972.173849 192685.161881),POINT (566925.112057 192125.40604)
1891,Romney Marsh,within,1.3595155885272119,,328,POINT (583027.302339 152812.080093),POINT (584260.434236 153384.503327)
1891,Romsey (1837-1932),within,0.6671938499320056,,584,POINT (433805.328361 122122.383663),POINT (433141.442786 122188.743114)
1891,Romsey (1974 onw),within,0.6671938499320056,,584,POINT (433805.328361 122122.383663),POINT (433141.442786 122188.743114)
1891,Ross,within,1.4431225884019252,,228,POINT (357824.291889 223430.916957),POINT (357302.381494 224776.358277)
1891,Rothbury,within,0.938371095030272,,46,POINT (397669.222654 602315.260876),POINT (397564.837192 603247.807919)
1891,Rotherham,within,2.2180594149649906,,512,POINT (439713.481518 385684.822635),POINT (438234.93033 387338.205214)
1891,Royston,within,10.56858394933137,,221,POINT (526159.012698 235697.944378),POINT (520202.416393 226967.88555)
1891,Rugby,within,8.079498596771593,,77,POINT (447296.423272 284092.482406),POINT (455086.620763 286235.17245)
1891,Runcorn,within,8.510680317387054,,153,POINT (361007.893629 377531.288306),POINT (364719.287048 369872.486941)
1891,Ruthin,within,5.908042331727313,,154,POINT (304321.25972 359143.142228),POINT (310025.600971 357605.138626)
1891,Saffron Walden,within,0.8177670927749323,,475,POINT (553765.60307 237715.357549),POINT (554172.869406 237006.219235)
1891,Salford,within,3.8401972386302234,,57,POINT (411057.785756 258676.483007),POINT (407284.197183 259388.623521)
1891,Scarborough,within,7.551988884469961,,13,POINT (493446.696519 480825.781139),POINT (498930.356534 486018.276584)
1891,Scilly Islands,within,8.11041321393097,,602,POINT (149436.389066 38910.444528),POINT (145475.244711 31833.147169)
1891,Sculcoates,within,5.195141376551098,,364,POINT (505521.922926 435326.584118),POINT (506810.742098 430293.847381)
1891,Sedbergh,within,3.9579150050101877,,14,POINT (375079.995912 491492.646435),POINT (371228.096656 490582.721544)
1891,Selby,within,9.042203219711649,,31,POINT (458820.57852 423577.881405),POINT (449783.051437 423287.118098)
1891,Settle,within,9.399929345391403,,16,POINT (384185.547636 477380.925807),POINT (380077.496275 468926.188335)
1891,Sevenoaks,within,4.00630956957545,,622,POINT (543515.594693 161634.578337),POINT (543617.0512 165639.603049)
1891,Shaftesbury,within,0.08272718775281028,,585,POINT (384177.736058 121807.945062),POINT (384109.563998 121761.079746)
1891,Shardlow,within,2.6160683272833563,,534,POINT (443539.06408 329517.193556),POINT (442731.646662 332005.544537)
1891,Sheffield,within,8.090404598790116,,158,POINT (421641.453299 342038.754762),POINT (418632.321448 349548.73293)
1891,Sheppey,within,1.617910312057893,,216,POINT (598678.056536 169904.25122),POINT (597107.971296 170294.720316)
1891,Shepton Mallet,within,4.924809391699325,,340,POINT (358374.359466 140062.979542),POINT (363138.773399 141309.617987)
1891,Sherborne,within,5.892486387953077,,340,POINT (369030.516027 141403.237628),POINT (363138.773399 141309.617987)
1891,Shifnal,within,7.545572084343694,,178,POINT (400778.292601 320871.450778),POINT (393859.228172 323881.800511)
1891,Shipston on Stour,within,2.2473634925535912,,131,POINT (423395.15467 242487.87122),POINT (424296.092953 240428.999471)
1891,Skipton (to 1946),within,13.962114898159815,,420,POINT (398923.307146 444899.325847),POINT (397797.613741 458815.987329)
1891,Skirlaugh,within,8.948085545613095,,357,POINT (498886.708856 448557.635463),POINT (499796.273746 439655.898181)
1891,Solihull,within,3.243174125730274,,96,POINT (429777.310834 265182.052057),POINT (429589.069435 268419.758589)
1891,South Molton,within,1.9442441803994808,,575,POINT (274798.615016 123894.846462),POINT (274690.179619 125836.06443)
1891,South Shields,within,2.801354874520835,,58,POINT (438067.441877 564279.371158),POINT (435524.442379 563104.321081)
1891,South Stoneham,within,1.9057913860027398,,300,POINT (443560.887532 115598.801996),POINT (444897.703512 114240.507535)
1891,Southam,within,0.3538018350012024,,108,POINT (441091.067618 258496.164777),POINT (441239.920198 258175.199595)
1891,Southampton,within,9.141863195956418,,355,POINT (447924.195373 447372.791703),POINT (438782.623948 447299.753529)
1891,Southwell,within,6.496248590599272,,161,POINT (465736.781003 342161.63823),POINT (469581.746175 336925.467055)
1891,St Albans,within,3.625576484358092,,248,POINT (514154.355743 212860.380189),POINT (514502.327911 209251.541011)
1891,St Asaph,within,10.59797777833427,,154,POINT (299430.296203 357843.150943),POINT (310025.600971 357605.138626)
1891,St Austell,within,1.0361847974831278,,396,POINT (200979.934761 52276.177616),POINT (199989.74527 52581.470438)
1891,St Columb,within,1.551430747966572,,392,POINT (190621.491489 65709.316668),POINT (189382.183127 64776.014922)
1891,St Faiths,within,5.901580535402611,,181,POINT (599710.151211 310775.025003),POINT (596792.314641 315904.828368)
1891,St Germans,within,6.117846988934897,,395,POINT (235385.768396 65096.749806),POINT (237205.195347 59255.710742)
1891,St Ives,within,7.990595318973296,,454,POINT (483958.157324 289286.323709),POINT (485932.372522 281543.450347)
1891,St Neots,within,6.78132032067188,,177,POINT (474934.269248 327693.906321),POINT (476146.274634 321021.77411)
1891,St Thomas,within,11.442352748594649,,586,POINT (295853.202444 101643.266181),POINT (296980.674722 113029.935698)
1891,Stafford,within,9.077582792387783,,533,POINT (392858.736032 341558.33914),POINT (386882.444066 334725.591253)
1891,Staines,within,0.2169311358809209,,212,POINT (507470.412262 172860.545834),POINT (507686.638272 172878.022402)
1891,Stamford,within,11.738779669395685,,424,POINT (496750.469737 323170.408533),POINT (508477.879001 322653.862231)
1891,Stockbridge (to 1932),within,8.169132388975573,,566,POINT (423304.301868 171584.844203),POINT (431276.242706 169800.780511)
1891,Stockport,within,0.8304656763396394,,509,POINT (391609.936954 389506.425023),POINT (390956.175687 388994.302532)
1891,Stockton (to 1938),within,3.1782458147066586,,409,POINT (430975.48319 515777.201485),POINT (427950.412533 514802.422547)
1891,Stoke upon Trent,within,5.0581683411191625,,15,POINT (395119.766597 490921.069486),POINT (390612.234994 488626.025736)
1891,Stokesley,within,8.226344575479109,,350,POINT (446442.316784 471956.384427),POINT (454087.690255 468919.7729)
1891,Stone,within,2.6269983167293693,,435,POINT (420820.480583 306092.292659),POINT (421999.245228 303744.605698)
1891,Stourbridge,within,4.568611134617894,,80,POINT (388135.142526 287517.227524),POINT (392364.154689 285788.741531)
1891,Stow on the Wold,within,0.9244623618062391,,479,POINT (417886.063684 224415.622603),POINT (418263.101215 223571.541234)
1891,Strand (1837-1913),within,1.3037140254070572,,551,POINT (531144.319792 180945.656423),POINT (529928.71245 180474.520508)
1891,Stratford upon Avon,within,1.5884442097244171,,103,POINT (421362.640204 257499.275298),POINT (421219.614273 255917.283328)
1891,Stratton,within,1.931563994038335,,306,POINT (222677.680438 102148.452765),POINT (222736.885203 104079.109197)
1891,Stroud (1837 onw),within,1.7224697972324627,,222,POINT (404094.659812 228211.5989),POINT (404191.40284 229931.349751)
1891,Sturminster (1959 to 1974),within,0.5450050435491668,,588,POINT (377516.611216 113992.085764),POINT (377404.160016 113458.807952)
1891,Sturminster (to 1958),within,0.5450050435491668,,588,POINT (377516.611216 113992.085764),POINT (377404.160016 113458.807952)
1891,Sudbury,within,5.5180106007207606,,465,POINT (561248.745356 248474.347837),POINT (555735.258043 248250.967815)
1891,Sunderland,within,3.826468712654836,,50,POINT (414253.383245 578147.365826),POINT (413122.596553 574491.796887)
1891,Swaffham,within,6.368246396396812,,41,POINT (576839.639653 302878.234095),POINT (582883.136095 304885.897643)
1891,Swansea,within,12.79946642649926,,481,POINT (264155.870027 202085.582162),POINT (274565.583268 209533.01199)
1891,Tadcaster,within,5.673685787804634,,31,POINT (450565.085643 428906.649478),POINT (449783.051437 423287.118098)
1891,Tamworth,within,9.185263372794841,,427,POINT (429355.230032 309847.669884),POINT (436570.619648 315531.613578)
1891,Taunton (1837-1974),within,4.267179866782932,,285,POINT (321046.5818 120547.565605),POINT (323206.440024 124227.760772)
1891,Taunton (1996 onw),within,4.267179866782932,,285,POINT (321046.5818 120547.565605),POINT (323206.440024 124227.760772)
1891,Tavistock,within,4.108231270103197,,599,POINT (248283.177216 75881.209955),POINT (252204.701712 77105.632186)
1891,Teesdale,within,12.21929593505787,,4,POINT (399519.491757 508882.728766),POINT (397595.236572 520949.560792)
1891,Tenbury,within,10.68389160721335,,79,POINT (359159.840579 272821.581133),POINT (350118.654015 278513.899237)
1891,Tendring,within,9.67817750551776,,234,POINT (604987.135187 221129.097235),POINT (614325.962764 223669.455342)
1891,Tenterden,within,3.475797355707741,,279,POINT (578094.165945 137891.969606),POINT (577005.615812 134591.026428)
1891,Tetbury,within,4.873495394799822,,240,POINT (385699.07063 214467.950565),POINT (383942.844904 219014.00694)
1891,Tewkesbury,within,3.87116322789549,,231,POINT (392255.805802 223264.177075),POINT (394259.744572 219952.057793)
1891,Thame,within,4.465203083837881,,317,POINT (468296.093373 208883.585765),POINT (467821.184478 204443.709627)
1891,Thanet,within,8.416155484228968,,630,POINT (486955.748451 140021.913248),POINT (487217.262195 148434.004766)
1891,Thetford,within,8.63984036951555,,433,POINT (569122.879637 297814.039593),POINT (563054.703849 303964.168389)
1891,Thirsk,within,7.45952619529826,,419,POINT (445473.637985 475690.306877),POINT (443302.865432 482826.992213)
1891,Thorne,within,7.464777979328936,,158,POINT (426044.615263 350432.367853),POINT (418632.321448 349548.73293)
1891,Thrapston,within,2.962295892889921,,431,POINT (491704.535491 310651.911872),POINT (488743.737683 310557.713675)
1891,Tisbury,within,4.395937291592851,,579,POINT (394943.970014 131292.80332),POINT (393877.617944 127028.162897)
1891,Tiverton,within,5.298422990379426,,586,POINT (298112.274216 118206.108876),POINT (296980.674722 113029.935698)
1891,Todmorden,within,3.445123923443485,,373,POINT (411849.769101 414984.124942),POINT (412772.069806 411664.751469)
1891,Tonbridge,within,0.2585565550516831,,572,POINT (561702.148997 143851.396287),POINT (561818.492185 143620.494241)
1891,Torrington,within,0.5492101505250246,,294,POINT (253593.984024 115455.703394),POINT (253275.173806 115008.498928)
1891,Totnes,within,0.2883300689148003,,393,POINT (277120.700899 60093.954959),POINT (277287.731087 59858.933375)
1891,Towcester,within,7.07003605795644,,235,POINT (454143.753259 229405.579808),POINT (456465.413966 222727.608452)
1891,Tregaron,within,0.8153324995430946,,99,POINT (271017.04218 260716.687101),POINT (271140.223815 261522.660655)
1891,Truro,within,0.5549089172336152,,397,POINT (183729.672235 46588.880787),POINT (183270.520829 46277.265812)
1891,Tynemouth,within,10.824146455821872,,48,POINT (425751.498358 581821.861491),POINT (418578.187857 589927.770629)
1891,Ulverston,within,3.7200018622656676,,10,POINT (345782.541805 492691.679905),POINT (349376.837047 493650.562365)
1891,Uppingham,within,6.581340578766298,,190,POINT (463778.955437 308155.387042),POINT (459111.716255 312795.529521)
1891,Upton upon Severn,within,8.732529981484515,,220,POINT (393037.685917 240049.170607),POINT (389770.680276 231950.790891)
1891,Uttoxeter,within,8.02165922894335,,179,POINT (383258.328103 319183.661523),POINT (375367.581642 320626.969207)
1891,Uxbridge,within,0.19057166621492358,,204,POINT (508816.00534 185068.629685),POINT (508894.285277 184894.877529)
1891,Wakefield,within,10.771375933415348,,498,POINT (427265.255656 408761.470617),POINT (425863.213335 398081.732004)
1891,Wallingford,within,2.895428814642556,,317,POINT (469864.118338 202391.898411),POINT (467821.184478 204443.709627)
1891,Walsall,within,8.801186544491806,,96,POINT (432798.341023 276614.968194),POINT (429589.069435 268419.758589)
1891,Walsingham,within,4.3867488834485,,163,POINT (594567.250734 330885.636213),POINT (594650.309963 335271.598699)
1891,Wantage,within,0.2945559472000865,,202,POINT (444324.524747 184385.860607),POINT (444396.057281 184100.122436)
